Sampling frequency: 100Hz 
1592732700232 0.5074212257122769 -0.04708388184245712 -1.6294490465076121 
1592732700242 0.5071631423435832 -0.04710592230487892 -1.629293737278873 
1592732700252 0.5071123851030841 -0.047057445398834545 -1.6292725364366458 
1592732700261 0.5071583909204666 -0.04683124682617444 -1.6293329773429457 
1592732700272 0.5072964472892841 -0.046179296446600786 -1.6295394082124688 
1592732700282 0.5072199459299385 -0.0456079376772472 -1.6296586632194363 
1592732700292 0.5068878509249729 -0.045068980258826954 -1.6297113927278202 
1592732700302 0.5062823633251105 -0.04484625558426344 -1.6296575272215523 
1592732700311 0.5059075522420091 -0.044882138859620446 -1.6296009706248482 
1592732700322 0.5047011659087476 -0.04562407835626722 -1.6294383369169239 
1592732700332 0.5041847545703927 -0.04656043168930352 -1.6293462039518218 
1592732700342 0.5039937055690504 -0.04753930103438535 -1.6293653707003917 
1592732700352 0.5039778072381667 -0.048503636493975016 -1.6295374384002659 
1592732700361 0.5039909931067231 -0.04892904527628278 -1.6296672908089767 
1592732700372 0.5038356947339278 -0.04965844924196342 -1.6301089441394236 
1592732700382 0.5034135651848164 -0.049693773102177485 -1.6302596072671574 
1592732700391 0.5030724910585869 -0.04960301663177112 -1.6302847739530526 
1592732700402 0.5020706053097217 -0.049293639088756246 -1.6302418784671457 
1592732700412 0.5001934970458165 -0.0492766642034658 -1.629850861139416 
1592732700422 0.4996145707851923 -0.049895199863944514 -1.6292921881033469 
1592732700432 0.5000951646648333 -0.05084506219328002 -1.628636973540028 
1592732700442 0.501419117276454 -0.05206921150432773 -1.62806518081186 
1592732700452 0.5022454791482013 -0.05273596400740978 -1.6278154422424884 
1592732700462 0.5046656669298665 -0.054692253662525316 -1.6271288357357425 
1592732700472 0.5057457014155782 -0.05571257580578421 -1.6265872255272915 
1592732700482 0.5061240983515842 -0.056274594486263416 -1.6259220390312268 
1592732700492 0.5056105839688612 -0.05643335876603988 -1.6251300691455681 
1592732700502 0.5049908213575697 -0.05638211621542135 -1.6247220091106305 
1592732700512 0.5031717211488638 -0.05605543179627218 -1.6239829662038658 
1592732700522 0.5006761025153237 -0.05547234151548878 -1.623487435684117 
1592732700532 0.4959607324330103 -0.0541111596281587 -1.6234637685665219 
1592732700542 0.49231667716458816 -0.053276469820262226 -1.6239966809242208 
1592732700552 0.4887182915472594 -0.05261613737720761 -1.6248660416801248 
1592732700562 0.48706307553104855 -0.05230460354115176 -1.6253957494151068 
1592732700572 0.4840779863526211 -0.051819769335501066 -1.6265738025335539 
1592732700582 0.481454604656043 -0.051622157987940655 -1.6277591919631986 
1592732700592 0.4777197202294858 -0.051581152521988825 -1.6293899882614227 
1592732700602 0.47644216419990554 -0.051704852504184266 -1.6299581698696766 
1592732700612 0.4735705294352589 -0.05213959671459944 -1.631517339873358 
1592732700622 0.4703400506007309 -0.052947477757541446 -1.6340482968678456 
1592732700632 0.46707648913997313 -0.054158850806219336 -1.6377457129259503 
1592732700642 0.4643394558623599 -0.05606239947097982 -1.6426095263757174 
1592732700652 0.46247069190323314 -0.0587630581436184 -1.6486523265253896 
1592732700662 0.46142389985443294 -0.062062976352563255 -1.655885468663011 
1592732700672 0.4606720592112269 -0.06592138038704977 -1.664474175116109 
1592732700682 0.45944634702083353 -0.07052248974741772 -1.674362592972405 
1592732700691 0.45728034879888896 -0.0758367332312576 -1.6851881065277532 
1592732700702 0.4541066005783161 -0.08179948180221157 -1.696754724773481 
1592732700712 0.44978060356228317 -0.08851053159286064 -1.709186268816785 
1592732700722 0.4441004858751567 -0.09623446814547443 -1.7226341710543795 
1592732700732 0.43678477145448114 -0.10439640959254434 -1.7371592704155718 
1592732700742 0.42754367069948324 -0.112166982540912 -1.7526139563651089 
1592732700752 0.4160322140247085 -0.11955354125481978 -1.768773733044867 
1592732700762 0.40234761186874385 -0.1277760472068609 -1.7854194527406613 
1592732700772 0.3874043170608523 -0.13764020825315879 -1.8019292665937898 
1592732700782 0.3659007280087462 -0.1551355585053436 -1.8245342541229912 
1592732700792 0.35968348955327584 -0.16114672820028744 -1.8310879558041397 
1592732700802 0.3494051015391599 -0.17260692040947606 -1.842437925698489 
1592732700812 0.3423773543478864 -0.18237799539055624 -1.8513024060097973 
1592732700822 0.33911089159544455 -0.18937282712470768 -1.8573640846978035 
1592732700832 0.3406739175330994 -0.1916915260360932 -1.8605987985843728 
1592732700842 0.3448235788224255 -0.1910842897404759 -1.8611800535668532 
1592732700852 0.35060577236461654 -0.1885416295509868 -1.8591530529322386 
1592732700862 0.3573970701855127 -0.18463277476587497 -1.8549977442369776 
1592732700872 0.3674899224741097 -0.17665062004314433 -1.8444280945497102 
1592732700882 0.3707952188922097 -0.17318053145798196 -1.8396365761716602 
1592732700892 0.3774194782456889 -0.1651767001454247 -1.828093895925597 
Background
1592732701805 0.38162979890058224 -0.009248330238656715 -1.8073658708978493 
1592732701812 0.3694675565682531 0.0006827734664480703 -1.8061265256877854 
1592732701825 0.3564914813166264 0.007208093300720018 -1.8031656316356646 
1592732701834 0.3430323348470116 0.009576533700722254 -1.79859276950996 
1592732701842 0.32978061273234177 0.008917374730542365 -1.7929911251865713 
1592732701851 0.3172986367780645 0.0066338864329214785 -1.787398792798415 
1592732701863 0.30601708964356644 0.00404519525856903 -1.7827481992162098 
1592732701968 0.26190806949641204 -0.006592311525290682 -1.7639428133482187 
1592732702016 0.2690921494265208 -0.010443611851401318 -1.7547035522257497 
1592732702118 0.20943251525487108 -0.13128583971336785 -1.7753215799723119 
1592732702170 0.12768475497335888 -0.23724303533655947 -1.8504207159248618 
1592732702270 -0.06017769174776034 -0.319958829402742 -1.9576884545281374 
1592732702280 -0.07798667186916608 -0.3148811692173496 -1.9598980840193938 
1592732702290 -0.09511371666290623 -0.31285378034366523 -1.9612267345321095 
1592732702299 -0.11132827553165621 -0.3149018901458741 -1.9621286910930147 
1592732702320 -0.14032008795558093 -0.3304544201447407 -1.964032454180334 
1592732702333 -0.1581908467317295 -0.34952072311471144 -1.967652830934136 
1592732702439 -0.21253260602098678 -0.4509565877622988 -2.0029153693947856 
1592732702455 -0.20978870681204423 -0.44323491192442865 -2.002316373593718 
1592732702556 -0.14556097772445162 -0.3928025030026135 -1.9913394975342222 
1592732702656 -0.06625097579302103 -0.2037473683901702 -1.882188754653503 
1592732702756 0.005875333771083139 -0.3596001465631069 -1.8674063543220094 
1592732702856 0.00623745495381432 -0.24751310978175275 -1.8732837479519728 
1592732702952 0.008511763947039916 -0.010940987242206315 -1.8881920238029248 
1592732703052 0.009186725777293325 -0.008696075505483958 -1.9033546349669495 
1592732703152 0.01113082278621935 -0.006657715738114891 -1.9149224457766705 
1592732703252 0.012184097124284464 -0.007396990574192738 -1.9243870374356884 
1592732703352 0.013122616946005918 -0.008001304823252333 -1.9311604678163257 
1592732703454 0.01398961661986342 -0.008764605856854523 -1.9376746478590676 
1592732703553 0.014837697595915668 -0.00933093770537011 -1.9443447517072134 
1592732703654 0.015492854812842212 -0.00980396527060884 -1.9506674299934934 
1592732703756 0.016057796855831693 -0.010263638233478298 -1.9556958891640785 
1592732703857 0.01651473031568717 -0.01063013233570959 -1.9601804218034025 
1592732703957 0.01698616212519962 -0.010827898292679166 -1.9644527157377272 
1592732704040 0.01735149777343847 -0.011125620211299935 -1.9670061834412726 
1592732704140 0.017761757394892313 -0.011468415103328376 -1.9710148691250384 
1592732704246 0.018045830375763666 -0.011703433184728558 -1.9751714294969889 
1592732704307 0.018150904129983804 -0.011842364782701755 -1.977358199893444 
1592732704388 0.018337562367285502 -0.01201439246869735 -1.9801747950393185 
1592732704440 0.018433747127855327 -0.012130554916138505 -1.9818876499951918 
1592732704540 0.01863378712289477 -0.01229123487072736 -1.9842457699169593 
1592732704640 0.018895135492207296 -0.012423142981664175 -1.9875406680170524 
1592732704740 0.019138696477895314 -0.01250026907849618 -1.9904025892117836 
1592732704840 0.01919807226482739 -0.01249616604455902 -1.993235245249659 
1592732704940 0.01923908732077086 -0.01252967903354624 -1.9965406270012591 
1592732705040 0.019265546908831723 -0.012653560804814756 -1.9986085547242827 
1592732705140 0.019308764230054516 -0.01266996762228659 -2.0002609455631126 
1592732705251 0.019312689279918496 -0.012779182734811545 -2.003201702629465 
1592732705356 0.019352146534941893 -0.012809209880395116 -2.00603516948469 
1592732705455 0.019382006751431386 -0.012852438070481873 -2.007756932462015 
1592732705554 0.019466682486912034 -0.012799954088518924 -2.009864187521537 
1592732705604 0.019461724474555114 -0.012780050573119019 -2.0110822576169864 
1592732705704 0.01954627283206194 -0.012735413236493014 -2.0137948629789446 
1592732705806 0.01968922383700948 -0.012699563610113228 -2.0159012545119968 
1592732705906 0.01977913162497166 -0.01272932549376728 -2.0178434003054555 
1592732706006 0.01980533938839723 -0.012691984573590765 -2.0198632244988297 
1592732706107 0.02007769125187683 -0.013094438976156062 -2.021828042212344 
1592732706190 0.020039311985408058 -0.01275946596713457 -2.0235370980020306 
1592732706211 0.020325121323785174 -0.013233851680753372 -2.023933811277459 
1592732706320 0.020465966539802347 -0.012972732108058051 -2.0262013286646896 
1592732706387 0.020639133397699107 -0.013156940280988075 -2.027591589129404 
1592732706437 0.020624681751027645 -0.01311414280359145 -2.028398869261605 
1592732706490 0.02074304354155642 -0.013297868039827626 -2.0295832738444433 
1592732706590 0.020829717676733858 -0.01334890198051903 -2.03053531464496 
1592732706618 0.0208382491766929 -0.013365342264668796 -2.030526411388477 
1592732706654 0.020922839533402904 -0.01322153158821955 -2.0306584277079467 
1592732706757 0.020999661529253307 -0.01346027749933305 -2.0324908767889576 
1592732706840 0.021154547075507017 -0.013578501050891176 -2.034083069740416 
1592732706940 0.021021497958765047 -0.013562240556711827 -2.0357822695179566 
1592732707040 0.02107753408213107 -0.01361929272141087 -2.037443648886859 
1592732707140 0.02108741941068206 -0.013595428228817697 -2.0391946018825413 
1592732707251 0.021155273406343832 -0.013642041621253171 -2.0409458262438505 
1592732707357 0.021246959186213006 -0.013690408668145965 -2.042691884407433 
1592732707440 0.021219072188702608 -0.01367842977841043 -2.0437847944802265 
1592732707540 0.02118844483255298 -0.013620785666333063 -2.044546957667472 
1592732707640 0.02116534217289208 -0.013611247541761259 -2.04588468056371 
1592732707665 0.02115124467455552 -0.013619341631023053 -2.046022903684018 
1592732707756 0.02117027387197405 -0.013599934112831858 -2.0472419429746087 
1592732707856 0.021167154503438663 -0.013656398810253807 -2.0485634235462284 
1592732707921 0.021141367262513634 -0.013647709441334557 -2.0495374576343064 
1592732708021 0.02116407344660346 -0.013697892372268587 -2.0505829502566613 
1592732708123 0.021203606191834763 -0.013718955982107702 -2.0517124832428695 
1592732708223 0.02123246132320969 -0.013630660865149 -2.0529888593950814 
1592732708323 0.021169468625972115 -0.013671319520919403 -2.0541905712120223 
1592732708423 0.021224414249132566 -0.013756226589097576 -2.055429085938724 
1592732708523 0.021203917029305883 -0.013782822468077847 -2.0566561311437503 
1592732708623 0.02120049211708114 -0.01381889051519385 -2.057797570155658 
1592732708723 0.021202236626837873 -0.013871811163960333 -2.058892064658965 
1592732708823 0.02114087778140781 -0.013904050929231127 -2.0601149062818247 
1592732708924 0.021155610068208902 -0.013927592147807064 -2.061174876755727 
1592732709023 0.021238873621596443 -0.013921380151566324 -2.062199953065733 
1592732709124 0.021237794747923023 -0.013963356884392134 -2.0631912418554657 
1592732709224 0.021220585865764845 -0.01396782547921788 -2.0637081230895835 
1592732709322 0.021180942454002417 -0.013963596135764924 -2.0648504364995697 
1592732709424 0.02121198360283635 -0.013975500225210716 -2.0658890979963176 
1592732709489 0.02128747704759507 -0.013974753207827068 -2.0664782120897303 
1592732709524 0.02132050570458132 -0.014008109401839037 -2.066883149062403 
1592732709624 0.021317839739928398 -0.01396884369704556 -2.0676181055525285 
1592732709731 0.021262102783978727 -0.014024447636312363 -2.068632439492639 
1592732709840 0.021365498871788242 -0.01407557326131814 -2.0697222713309693 
1592732709941 0.021278689084578778 -0.014164221664070765 -2.0706097694491485 
1592732710040 0.021202292009458803 -0.01423412812628214 -2.0714803621218265 
1592732710140 0.02127119628783141 -0.01419743250794261 -2.0723355021298953 
1592732710250 0.021296518371320437 -0.014175693299805794 -2.0732534600574968 
1592732710322 0.02128993615059129 -0.014189492315910957 -2.0738550223083503 
1592732710423 0.021302524767662954 -0.01413376513651761 -2.074663275407211 
1592732710524 0.02130210447311758 -0.014121352438520734 -2.0753542085897414 
1592732710624 0.021258977727438195 -0.014122577545498342 -2.0760370486161883 
1592732710724 0.02131372554155122 -0.01409602117209287 -2.0769073440705474 
1592732710824 0.021487399404001805 -0.01408555970953515 -2.077555891229652 
1592732710924 0.02158512013700203 -0.014000145706480623 -2.0783414194537864 
1592732711024 0.021666246752140822 -0.01397377044145407 -2.0790159415170693 
1592732711124 0.021706326069089163 -0.013892432306377682 -2.079798247516722 
1592732711224 0.021807413144460313 -0.013836435382885664 -2.080596286532245 
1592732711324 0.021835585909602207 -0.013901773277027468 -2.081284556908514 
1592732711424 0.021946630070423093 -0.013854773683156976 -2.0819884955726398 
1592732711524 0.021938177569168663 -0.01386434316377621 -2.082758296330109 
1592732711624 0.021918402619706186 -0.013890796439134096 -2.0834133150087397 
1592732711708 0.021974095667261932 -0.013894353453661641 -2.0840858219376925 
1592732711741 0.021947110960602662 -0.013871393739291733 -2.0842623937361635 
1592732711841 0.021927201120361277 -0.013854793819656874 -2.0850369490149587 
1592732711941 0.021924544991021942 -0.013814615159382935 -2.085718854219933 
1592732712041 0.021905742832359264 -0.013835725309796574 -2.086435753283676 
1592732712141 0.021955671223834062 -0.013868484310453594 -2.0870842675395966 
1592732712251 0.02197261949401261 -0.013844566565278663 -2.0878003801483214 
1592732712323 0.021977572168698247 -0.01390239423851771 -2.088320757829249 
1592732712407 0.021904630997003044 -0.013940996905402115 -2.088704476963713 
1592732712499 0.02191675952035342 -0.013967334041241413 -2.0892581592275667 
1592732712526 0.021902109340067182 -0.013983713389237665 -2.0893970320479758 
1592732712626 0.021933098310805966 -0.013946138713294033 -2.090071877829841 
1592732712724 0.02197368570163944 -0.013888678780564667 -2.0905485386135756 
1592732712807 0.022009039127413147 -0.013862966084887662 -2.0910975559104195 
1592732712833 0.022010770955577318 -0.01385828958870588 -2.091255988653042 
1592732712907 0.021987584745668733 -0.013852255354726041 -2.0916277365167626 
1592732712933 0.022012206872796664 -0.013867198667237533 -2.091780177375868 
1592732713023 0.021942124666970216 -0.01384918318159732 -2.0921745759129524 
1592732713107 0.02192297254191337 -0.013850842800541168 -2.09258857340441 
1592732713133 0.021893580503376232 -0.013877974514267824 -2.09268155410349 
1592732713224 0.02192406392437772 -0.013816050647910891 -2.0931418633596675 
1592732713257 0.021901912465813852 -0.013802428797050978 -2.0933395219566866 
1592732713283 0.02190555079402025 -0.013825561513090731 -2.093454359692118 
1592732713341 0.02191523251552688 -0.013880923299358134 -2.0938276106629403 
1592732713367 0.021906885784322695 -0.013874770084178412 -2.093932346329613 
1592732713393 0.02190495768215808 -0.013884647493948172 -2.094107020438145 
1592732713418 0.02192949274774552 -0.013891945147112224 -2.0942061462025254 
1592732713444 0.021935263897183668 -0.013890781810847071 -2.094405148775145 
1592732713541 0.021950748652136552 -0.013853109328460482 -2.0949521750051883 
1592732713641 0.021923887066206713 -0.013786491424918643 -2.09545291244373 
1592732713741 0.021946057957918052 -0.013835572066120037 -2.0958346690241436 
1592732713841 0.02199563384326071 -0.013809547380318832 -2.096326918539163 
1592732713941 0.02199562757526566 -0.013773212737416569 -2.096786019157091 
1592732714047 0.02197702374372015 -0.013762503790798393 -2.097211005769572 
1592732714108 0.02196613829168724 -0.013790126056304789 -2.0974516611106155 
1592732714158 0.021973104085665836 -0.013767745116895033 -2.0975672889161703 
1592732714187 0.021959761541416486 -0.013763006542967356 -2.0977029529017117 
1592732714251 0.021900418897221868 -0.013760020316940697 -2.097792922963906 
1592732714358 0.0219050978170801 -0.01376333046576829 -2.0981170008726675 
1592732714385 0.021881661608825164 -0.013788204354666262 -2.0982720576090452 
1592732714458 0.02194526512536511 -0.013822017418505594 -2.0985875782412333 
1592732714483 0.021902996470047096 -0.013838054090669195 -2.098714053099158 
1592732714509 0.021874828793077096 -0.013839592259371538 -2.0987598892710677 
1592732714534 0.02186745639017352 -0.013855836340591954 -2.098856942304758 
1592732714631 0.021913476605672035 -0.013857974615819967 -2.099197210727062 
1592732714724 0.021970159133719927 -0.013858020292406665 -2.0995660351556533 
1592732714750 0.021967884028439463 -0.013856414814447144 -2.099672675974848 
1592732714776 0.021988069973139186 -0.013863378733341447 -2.0998231171241133 
1592732714842 0.022019630181905843 -0.013851802545668252 -2.0999765102928487 
1592732714941 0.022083530526530334 -0.013858344135110607 -2.100274655811432 
1592732715041 0.02207792930033331 -0.013839832949576636 -2.1005330456096005 
1592732715139 0.022032112752818113 -0.013881916910088738 -2.1006277295451725 
1592732715166 0.022090115908696976 -0.013862604040173901 -2.1006472392204083 
1592732715256 0.022079612378014105 -0.013885712509224648 -2.100656899663397 
1592732715381 0.022076750991703118 -0.013898681361035966 -2.10109825241257 
1592732715440 0.022117919785706694 -0.013900556824053145 -2.101272908256435 
1592732715541 0.022171643547555856 -0.013910839986997861 -2.101716364756443 
1592732715642 0.022121278584478234 -0.013947867239532242 -2.102017640799631 
1592732715743 0.022080483925888253 -0.013992207386977096 -2.102350574542946 
1592732715844 0.022103589409365826 -0.01397590829555934 -2.102624888867613 
1592732715945 0.02210398202530818 -0.013943850696872793 -2.103005647169828 
1592732716034 0.02206927778842256 -0.013982868043630607 -2.1033358173923107 
1592732716132 0.02211632147466337 -0.014052147684504745 -2.1037139895887917 
1592732716184 0.02213563229661693 -0.014034547676254172 -2.103867843227542 
1592732716285 0.022124370651770687 -0.01404818505182119 -2.1042581319668554 
1592732716384 0.02215538631271356 -0.014083516666917005 -2.1046041411489 
1592732716485 0.02214958761324955 -0.01404770199167991 -2.1050007338585726 
1592732716585 0.02220066447036548 -0.014090299494510461 -2.10534482394842 
1592732716686 0.02215785724845328 -0.014195540848530504 -2.105689122019909 
1592732716713 0.022163878374945125 -0.01422453175105972 -2.1057594871848435 
1592732716812 0.022213741364907245 -0.01421123000877819 -2.106108486036089 
1592732716918 0.022222121369773435 -0.014183828151913325 -2.106446859913142 
1592732716944 0.022226131971311642 -0.014162215227009115 -2.1065420898966885 
1592732717043 0.022158367859364307 -0.014177421571208616 -2.106825971267711 
1592732717121 0.022117194562561622 -0.014178880447058338 -2.1071108116143082 
1592732717221 0.02211350692623432 -0.014179367364386443 -2.107471609046272 
1592732717322 0.022135269142273647 -0.01412567549708313 -2.1078283254526253 
1592732717424 0.02212951701469722 -0.014057746854543739 -2.1081705650098597 
1592732717524 0.022093723314039058 -0.014066604279891646 -2.1084576465723863 
1592732717627 0.022014010873683394 -0.014075791656255644 -2.1088454075459655 
1592732717653 0.02199936597726228 -0.01406774562997076 -2.1089185074570094 
1592732717728 0.021972105429538015 -0.014089415680637964 -2.1091419955402584 
1592732717761 0.021953861915158895 -0.014066070849818724 -2.109240850287502 
1592732717827 0.02197588462991881 -0.014059473947666618 -2.109456976668587 
1592732717846 0.02193790779079412 -0.014067510101627718 -2.1095306938716636 
1592732717930 0.02194392600554454 -0.01406139615551421 -2.109747473395569 
1592732717951 0.02195957595358488 -0.014063726159745325 -2.109831731203001 
1592732718030 0.021943564847256042 -0.01408765617490365 -2.110021665310474 
1592732718103 0.02201506576141813 -0.014032738650644456 -2.1102203663019856 
1592732718129 0.022008966461858254 -0.014047146166582626 -2.1103089671732738 
1592732718153 0.02203041620426056 -0.014057495532655066 -2.1103594345000163 
1592732718246 0.021997668676304823 -0.014043229150565368 -2.1106797325538023 
1592732718341 0.022042928919811182 -0.014047312825195803 -2.1109548675555927 
1592732718417 0.022020117643666414 -0.014060763238462837 -2.111200495216659 
1592732718463 0.02204221840192898 -0.014083907452892 -2.111338188755788 
1592732718530 0.022043947414923385 -0.014102674353268277 -2.111479574898865 
1592732718630 0.02205096300535546 -0.014074841711870806 -2.111788845406315 
1592732718730 0.022083912931580452 -0.01402922772392358 -2.1120645929958393 
1592732718830 0.02215417986589154 -0.014028763463960493 -2.112394032086545 
1592732718930 0.02220759984452525 -0.014018441152363578 -2.112664024358683 
1592732719029 0.022183380870912768 -0.01401912943018711 -2.112724830536009 
1592732719056 0.022193028167830083 -0.014019561404416965 -2.112809368356148 
1592732719129 0.022204692912740614 -0.014058549035606339 -2.112981804352238 
1592732719155 0.022216884558493827 -0.014083652007579956 -2.1130401662352307 
1592732719246 0.02216008551011842 -0.014132009068784172 -2.113194641675093 
1592732719312 0.022197216891750336 -0.014127687076987758 -2.1133325702522363 
1592732719399 0.02222442946924019 -0.014116290315875918 -2.113477919029233 
1592732719500 0.02218773636589566 -0.014117884371282087 -2.1135357593627973 
1592732719600 0.022177769358045343 -0.014168878025561826 -2.113710888599903 
1592732719609 0.022179355502011687 -0.014178330893013083 -2.113737156109831 
1592732719618 0.022199856342727857 -0.01417777429486772 -2.113729836669864 
1592732719628 0.02221445631431097 -0.01419983139203453 -2.113757446858088 
1592732719639 0.022229731375447162 -0.014196740102000517 -2.113788200292294 
1592732719651 0.022243072283444985 -0.014215359667175445 -2.113800669799237 
1592732719702 0.02226305774491373 -0.01421441245304865 -2.113899969703131 
1592732719802 0.022279907732337945 -0.014208306333706539 -2.1141406356424315 
1592732719906 0.022312257791200198 -0.014223721362794149 -2.114398796217214 
1592732720006 0.022291350874574067 -0.014219488507325354 -2.1146366553397793 
1592732720106 0.02225682293099202 -0.014239114670775162 -2.114847482003179 
1592732720189 0.02232642992490485 -0.014292862293820588 -2.115026062335754 
1592732720217 0.022312193780378086 -0.014310517346795141 -2.1150832104684056 
1592732720288 0.0223350933984225 -0.014311459427686038 -2.11515995714298 
1592732720315 0.02231254147214483 -0.014283480894675129 -2.115167390848725 
1592732720358 0.02225168725294692 -0.014303580318403045 -2.115190626105354 
1592732720386 0.02227027365270706 -0.014290592083186013 -2.1151924334515235 
1592732720462 0.02232224785465226 -0.01431276145156291 -2.115347461966318 
1592732720562 0.02236471046797537 -0.014322990041977925 -2.1156182813002338 
1592732720662 0.022392873054019734 -0.014293473534263372 -2.1158936084205116 
1592732720762 0.022440661667307436 -0.014328121125287524 -2.1161386918100678 
1592732720861 0.02240789903282867 -0.014325304867717947 -2.116382114951319 
1592732720967 0.022417976483899496 -0.014338940802346777 -2.116555061872449 
1592732721033 0.022475659445455792 -0.014332940260107258 -2.1166662948707784 
1592732721100 0.022440895498032503 -0.014309205670476693 -2.1167697083831567 
1592732721166 0.022461625498143598 -0.014329433830579764 -2.116869737704749 
1592732721265 0.022552653197949597 -0.01427605680507826 -2.1171095079026285 
1592732721292 0.022544995774057615 -0.01429295255979115 -2.1171453927693134 
1592732721317 0.02250413841088713 -0.01432339653736706 -2.1171755846580416 
1592732721341 0.022524054864813948 -0.014348381592174553 -2.1172435648769534 
1592732721368 0.02255032140607185 -0.014360814849469224 -2.1172718258344956 
1592732721396 0.022564414216050155 -0.014339790467912056 -2.117331704835439 
1592732721421 0.022559636724639103 -0.014327182631316143 -2.117370069117177 
1592732721446 0.022564738750490917 -0.014326189399793875 -2.1173995165467128 
1592732721471 0.022596025702333284 -0.014376683592534448 -2.1174308803310598 
1592732721497 0.02264842261640377 -0.014367519486716484 -2.1174572137930427 
1592732721522 0.022659634964671202 -0.014396150775970803 -2.1175217325613485 
1592732721608 0.022683052345821467 -0.014413697555902731 -2.1176130188818294 
1592732721634 0.022686305983234772 -0.014430282183095845 -2.1176454532370457 
1592732721708 0.022708443378878226 -0.014432761180880126 -2.117782058893539 
1592732721734 0.022710084060711535 -0.01441178513322406 -2.1178094039712647 
1592732721791 0.0227215393544405 -0.014453861151156086 -2.1179226231668684 
1592732721894 0.0227568297851156 -0.014520619120831421 -2.118148906081905 
1592732721999 0.022789538680083578 -0.014513985561090688 -2.1183441401973035 
1592732722011 0.022786934580322615 -0.014513186680843445 -2.118393932185892 
1592732722109 0.02275451533226474 -0.014511306688527474 -2.118559284751619 
1592732722145 0.02275476438833794 -0.014558960542506341 -2.118599694730868 
1592732722250 0.022760533247556516 -0.014554170962927835 -2.1188038923098538 
1592732722301 0.02270938336900797 -0.014586368658337947 -2.1189061949963928 
1592732722390 0.022765638717539456 -0.014617211828727154 -2.118954404167911 
1592732722490 0.02275780990797433 -0.014701016280758077 -2.119145867135698 
1592732722516 0.02272671263051142 -0.014725091261801533 -2.1191662899067385 
